Invoice(Invoice Auto ID)_Invoice No.,Item No.,Contract(Contract ID)_Contract No.,Contract Line Item(Contract Line Item Auto ID)_Line No.,Amount (Converted),Implementation Project(Project)_Project ID,Line Item Type,Unit Price,SOV Item(SOV Item Auto ID)_SOV Item ID-Name,Unit Price (Converted),Vendor(Vendor)_Vendor ID,Amount Less Retainage,Amount,Overhead,Profit,CIP Unit(Unit ID)_Unit Short Name
LF0033F09D Talis Pay 2,1,DO-F165-16004526,1,660875.17,,,833976.34,,833976.34,,660875.17,660875.17,0,0,
LF0033F09D Talis Pay 3 Final,1,DO-F165-16004526,1,24898.54,,,833976.34,,833976.34,,24898.54,24898.54,0,0,
LF0033F09D Talis Pay 3 Final,2,DO-F165-16004526,2,29930.32,LF0033F09D,,29930.32,,29930.32,,29930.32,29930.32,0,0,
LF0033F09D Talis Pay 3 Final,3,DO-F165-16004526,3,-5582.08,LF0033F09D,,-5582.08,,-5582.08,,-5582.08,-5582.08,0,0,LS
LF0033FA17 Pay App 1 Banicki,1,DO-F165-17007619,1,833670.22,,,849870.16,,849870.16,,833670.22,833670.22,0,0,
LF0033FA17 Pay App 2 Final Banicki,1,DO-F165-17007619,1,16199.94,,,849870.16,,849870.16,,16199.94,16199.94,0,0,
LF0033FA17 Pay App 2 Final Banicki,2,DO-F165-17007619,2,9310.02,,,9310.02,,9310.02,,9310.02,9310.02,0,0,LS
LF0033FA17 Pay App 2 Final Banicki,3,DO-F165-17007619,3,-5913.94,,,5913.94,,5913.94,,-5913.94,-5913.94,0,0,
LF0033G06A Talis 1-2FINAL,1,DO-F165-18003147,1,898270.94,,,912854.72,,912854.72,,898270.94,898270.94,0,0,
LF0033G09A,1,DO-F165-16005652,1,121566.42,,,703558.83,,703558.83,,121566.42,121566.42,0,0,
LF0033G09A Talis 2,1,DO-F165-16005652,1,479693.87,,,703558.83,,703558.83,,479693.87,479693.87,0,0,
LF0033G09A Talis 3 Final,1,DO-F165-16005652,1,84410.7,,,703558.83,,703558.83,,84410.7,84410.7,0,0,
lf0033G09D Nesbitt Pay 1,1,CT-F165-17000050,1,403381.62,LF0033G09D,,1022540,,1022540,,403381.62,403381.62,0,0,
lf0033G09D Nesbitt Pay 2,1,CT-F165-17000050,1,424304.36,LF0033G09D,,1022540,,1022540,,424304.36,424304.36,0,0,
lf0033G09D Nesbitt Pay 3,1,CT-F165-17000050,1,68944.93,LF0033G09D,,1022540,,1022540,,68944.93,68944.93,0,0,
lf0033G09D Nesbitt Pay 4 Final,1,CT-F165-17000050,1,47193.39,LF0033G09D,,1022540,,1022540,,47193.39,47193.39,0,0,
lf0033G09D Nesbitt Pay 4 Final,2,CT-F165-17000050,2,14090.62,LF0033G09D,,14090.62,,14090.62,,14090.62,14090.62,0,0,LS
lf0033G09D Nesbitt Pay 4 Final,3,CT-F165-17000050,3,-5176.68,LF0033G09D,,-5176.68,,-5176.68,,-5176.68,-5176.68,0,0,LS
LF0033-H08B Talis 1,1,DO-F165-16002226,1,105522.97,,,755321.94,,755321.94,,105522.97,105522.97,0,0,
LF0033H09A Talis 03,1,DO-F165-16001402,1,78994.19,,,668278.73,,668278.73,,78994.19,78994.19,0,0,
LF0033-H09A Talis 1,1,DO-F165-16001402,1,121726.37,,,668278.73,,668278.73,,121726.37,121726.37,0,0,
LF0033-H09A Talis 2,1,DO-F165-16001402,1,449226.37,,,668278.73,,668278.73,,449226.37,449226.37,0,0,
LF0033J08 Talis 1,1,DO-F165-17007097,1,790863.37,,,821159.47,,821159.47,,790863.37,790863.37,0,0,
LF0033J08 talis 2-3,1,DO-F165-17008936,1,720253.44,,,861397.93,,861397.93,,720253.44,720253.44,0,0,
LF0033J08 Talis 4FINAL,1,DO-F165-17008936,1,13697.93,,,861397.93,,861397.93,,13697.93,13697.93,0,0,
LF0033J08 Talis 4FINAL,2,DO-F165-17008936,2,86490.66,,,86490.66,,86490.66,,86490.66,86490.66,0,0,LS
LF0033J08 Talis1,1,DO-F165-17008936,1,108450,,,861397.93,,861397.93,,108450,108450,0,0,
LF0033J08A Talis 1,1,DO-F165-17008283,1,787775.81,,,809031.59,,809031.59,,787775.81,787775.81,0,0,
LF0033J08A Talis 2,1,DO-F165-17008283,1,11715.63,,,809031.59,,809031.59,,11715.63,11715.63,0,0,
lf0033j08b talis 1-2,1,DO-F165-17007696,1,860476.11,,,891061.1,,891061.1,,860476.11,860476.11,0,0,
LF0033J08B Talis 3,1,DO-F165-17007696,1,4661.1,,,891061.1,,891061.1,,4661.1,4661.1,0,0,
LF0033J08C TALIS 1&2,1,DO-F165-17007096,1,534560.46,,,558350.42,,558350.42,,534560.46,534560.46,0,0,
LF0033J08C Talis 3,1,DO-F165-17007096,1,16729.03,,,558350.42,,558350.42,,16729.03,16729.03,0,0,
lf0033j08d talis 2,1,DO-F165-17007097,1,12684.47,,,821159.47,,821159.47,,12684.47,12684.47,0,0,
lf0033j08d talis 2,2,DO-F165-17007097,2,-1179.02,,,-1179.02,,-1179.02,,-1179.02,-1179.02,0,0,LS
LF0033JCON PAY APP 1,1,DO-F165-17005808,1,178099.86,,,723445,,723445,,178099.86,178099.86,0,0,
LF0033JCON PAY APP 2 TALIS,1,DO-F165-17005808,1,177392.64,,,723445,,723445,,177392.64,177392.64,0,0,
LF0033JCON PAY APP 3 TALIS,1,DO-F165-17005808,1,177746.25,,,723445,,723445,,177746.25,177746.25,0,0,
LF0033JCON PAY APP 4 Final TALIS,1,DO-F165-17005808,1,190206.25,,,723445,,723445,,190206.25,190206.25,0,0,
LF0033JCON PAY APP 4 Final TALIS,2,DO-F165-17005808,2,-3500,,,3500,,3500,,-3500,-3500,0,0,
LF0033JCON PAY APP 4 Final TALIS,3,DO-F165-17005808,3,-5760,,,5760,,5760,,-5760,-5760,0,0,
LF0033K07B Talis 2FINAL,1,DO-F165-18002330,1,13220.86,,,599186.2,,599186.2,,13220.86,13220.86,0,0,
LF0033K07B Talis 2FINAL,2,DO-F165-18002330,2,19844.9,,,19844.9,,19844.9,,19844.9,19844.9,0,0,LS
LF0033K08B Pay App 2,1,DO-F165-16010484,1,707422.65,LF0033K08B,,931427.28,,931427.28,,707422.65,707422.65,0,0,
LF0033K08B Pay App 3 Final,1,DO-F165-16010484,1,65701.03,LF0033K08B,,931427.28,,931427.28,,65701.03,65701.03,0,0,
LF0033K08B Pay App 3 Final,2,DO-F165-16010484,2,-18750,LF0033K08B,,18750,,18750,,-18750,-18750,0,0,LS
LF0033K08B Pay App 3 Final,3,DO-F165-16010484,3,-2572.54,LF0033K08B,,2572.54,,2572.54,,-2572.54,-2572.54,0,0,LS
LF0033K08B Pay App 3 Final,4,DO-F165-16010484,4,-3905.97,LF0033K08B,,3905.97,,3905.97,,-3905.97,-3905.97,0,0,LS
LF0033K08B Pay App 3 Final,5,DO-F165-16010484,5,-47.52,LF0033K08B,,47.52,,47.52,,-47.52,-47.52,0,0,LS
lf0033PAS Talis Pay App 1,1,DO-F165-16009044,1,171825,LF0033PAS,,171825,,171825,,171825,171825,0,0,
lf0033PAS Talis Pay App 1,2,DO-F165-16009044,2,-1287.05,LF0033PAS,,-1287.05,,-1287.05,,-1287.05,-1287.05,0,0,LS
lf0033PAS Talis Pay App 1,3,DO-F165-16009044,3,-263.56,LF0033PAS,,-263.56,,-263.56,,-263.56,-263.56,0,0,LS
LF0033SIRR Pay App 1 Talis,1,DO-F165-18000459,1,31316.28,,,33938.46,,33938.46,,31316.28,31316.28,0,0,
LF0033SIRR Talis 2 Final,1,DO-F165-18000459,1,2622.18,,,33938.46,,33938.46,,2622.18,2622.18,0,0,
LF0033SIRR Talis 2 Final,2,DO-F165-18000459,2,2646.57,,,2646.57,,2646.57,,2646.57,2646.57,0,0,LS
LF0033UNIV Talis 01,1,DO-F165-15010529,1,851316.37,,,876316.37,,876316.37,,851316.37,851316.37,0,0,
LF0033-UNIV Talis Pay 2 Final,1,DO-F165-15010529,1,25000,,,876316.37,,876316.37,,25000,25000,0,0,
LF0052 IMEG 17001945001,1,DO-F165-18001086,1,2393.87,,,4790,,4790,,2393.87,2393.87,0,0,
lf0052aclp imeg 1,1,CT-F165-17000135,1,5875.87,,,7180,,7180,,5875.87,5875.87,0,0,
LF0058SESF,1,DO-F165-17001770,1,231564.93,LF0058SESF,,231564.93,,231564.93,,231564.93,231564.93,0,0,
LF0058SESF,2,DO-F165-17001770,2,8094.41,LF0058SESF,,8094.41,,8094.41,,8094.41,8094.41,0,0,
LF0058SESF,3,DO-F165-17001770,3,-21852.62,LF0058SESF,,-21852.62,,-21852.62,,-21852.62,-21852.62,0,0,
LF0058SESF,4,DO-F165-17001770,4,-2005.09,LF0058SESF,,-2005.09,,-2005.09,,-2005.09,-2005.09,0,0,
LF0058SESF,5,DO-F165-17001770,5,-6534.91,LF0058SESF,,-6534.91,,-6534.91,,-6534.91,-6534.91,0,0,
LF0058SESF Bridgers 73462,1,DO-F165-15005647,1,2795,,,11125,,11125,,2795,2795,0,0,
LF0058SESF Bridgers Invs 1-6,1,DO-F165-14007688,1,17998,,,17998,,17998,,17998,17998,0,0,LS
LF0059CC SDB 30914 Pmt 1,1,DO-F165-16010802,1,54937.79,LF0059CC,,83233.95,,83233.95,,54937.79,54937.79,0,0,
LF0059CC SDB 30914 Pmt 1,2,DO-F165-16010802,2,108146.12,LF0059CC,,110556.03,,110556.03,,108146.12,108146.12,0,0,
LF0059CC SDB 31518,1,DO-F165-16010802,1,9535.85,LF0059CC,,83233.95,,83233.95,,9535.85,9535.85,0,0,
LF0059CC SDB 31518,2,DO-F165-16010802,2,2409.91,LF0059CC,,110556.03,,110556.03,,2409.91,2409.91,0,0,
LF0059CC SDB Contracting 3 Pmt 3 Final,1,DO-F165-16010802,3,336.35,LF0059CC,,505.38,,505.38,,336.35,336.35,0,0,LS
LF0059CC SDB Contracting 3 Pmt 3 Final,2,DO-F165-16010802,4,6460.18,LF0059CC,,6460.18,,6460.18,,6460.18,6460.18,0,0,
LF0079 Caliente 1,1,DO-F165-16006658,1,184447.62,,,184447.62,,184447.62,,184447.62,184447.62,0,0,
LF0079 Caliente 1,2,DO-F165-16006658,2,12468.03,,,13457.55,,13457.55,,12468.03,12468.03,0,0,
LF0079 Caliente 2,1,DO-F165-16006658,1,0,,,184447.62,,184447.62,,0,0,0,0,
LF0079 Caliente 2,2,DO-F165-16006658,2,989.52,,,13457.55,,13457.55,,989.52,989.52,0,0,
LF0079 Caliente 2,3,DO-F165-16006658,3,419.73,LF0079MBEI,,419.73,,419.73,,419.73,419.73,0,0,
LF0079 Caliente 2,4,DO-F165-16006658,4,0,LF0079MBEI,,0,,0,,0,0,0,0,
LF0079 Caliente 2,5,DO-F165-16006658,5,299.58,LF0079MBEI,,299.58,,299.58,,299.58,299.58,0,0,
LF0079 Caliente 2,6,DO-F165-16006658,6,2683.73,LF0079MBEI,,2683.73,,2683.73,,2683.73,2683.73,0,0,
LF0079 Caliente 2,7,DO-F165-16006658,7,2754.55,LF0079MBEI,,2754.55,,2754.55,,2754.55,2754.55,0,0,
LF0079 M3 31915,1,DO-F165-15006589,1,5064.02,,,50686.82,,50686.82,,5064.02,5064.02,0,0,
LF0079 M3 31915,2,DO-F165-15006589,2,369.48,,,3698.18,,3698.18,,369.48,369.48,0,0,
LF0079 M3 32113,1,DO-F165-15006589,1,16171.37,,,50686.82,,50686.82,,16171.37,16171.37,0,0,
LF0079 M3 32113,2,DO-F165-15006589,2,1179.88,,,3698.18,,3698.18,,1179.88,1179.88,0,0,
LF0079 M3 32526,1,DO-F165-15006589,1,3894.25,,,50686.82,,50686.82,,3894.25,3894.25,0,0,
LF0079 M3 32526,2,DO-F165-15006589,2,284.13,,,3698.18,,3698.18,,284.13,284.13,0,0,
LF0079 M3 32576,1,DO-F165-15006589,1,3635.97,,,50686.82,,50686.82,,3635.97,3635.97,0,0,
LF0079 M3 32576,2,DO-F165-15006589,2,265.28,,,3698.18,,3698.18,,265.28,265.28,0,0,
LF0079 M3 32688,1,DO-F165-15006589,1,1746.1,,,50686.82,,50686.82,,1746.1,1746.1,0,0,
LF0079 M3 32688,2,DO-F165-15006589,2,127.4,,,3698.18,,3698.18,,127.4,127.4,0,0,
LF0079 M3 33005,1,DO-F165-15006589,1,3697.71,,,50686.82,,50686.82,,3697.71,3697.71,0,0,
LF0079 M3 33005,2,DO-F165-15006589,2,269.79,,,3698.18,,3698.18,,269.79,269.79,0,0,
LF0079 M3 33446,1,DO-F165-15006589,1,1655.7,,,50686.82,,50686.82,,1655.7,1655.7,0,0,
LF0079 M3 33446,2,DO-F165-15006589,2,120.8,,,3698.18,,3698.18,,120.8,120.8,0,0,
LF0079 M3 34316,1,DO-F165-15006589,1,280,,,50686.82,,50686.82,,280,280,0,0,
LF0079 M3 34529,1,DO-F165-15006589,1,675.27,,,50686.82,,50686.82,,675.27,675.27,0,0,
LF0079 M3 34529,2,DO-F165-15006589,2,49.27,,,3698.18,,3698.18,,49.27,49.27,0,0,
LF0079 M3 35505,1,DO-F165-15006589,2,664.83,,,3698.18,,3698.18,,664.83,664.83,0,0,
lf0079 M3 36105,1,DO-F165-15006589,1,7398.08,,,50686.82,,50686.82,,7398.08,7398.08,0,0,
LF0079 M3 36528,1,DO-F165-15006589,1,588.5,,,50686.82,,50686.82,,588.5,588.5,0,0,
LF0079 M3 Eng 32830,1,DO-F165-15006589,1,2608.2,,,19258.02,,19258.02,,2608.2,2608.2,0,0,
LF0079 M3 Eng 32830,2,DO-F165-15006589,2,190.3,,,1405.1,,1405.1,,190.3,190.3,0,0,
LF0079 M3 Eng 33232,1,DO-F165-15006589,1,917.09,,,20175.11,,20175.11,,917.09,917.09,0,0,
LF0079 M3 Eng 33232,2,DO-F165-15006589,2,66.91,,,1472.01,,1472.01,,66.91,66.91,0,0,
LF00808AVE B&F 2,1,DO-F165-15003071,2,40975.12,,,40975.12,,40975.12,,40975.12,40975.12,0,0,
LF00808AVE B&F Contracting Inc 1,1,DO-F165-15003071,1,57944.87,,,57944.87,,57944.87,,57944.87,57944.87,0,0,
LF0083 Felix 1,1,DO-F165-15009811,1,163789.24,,,163789.24,,163789.24,,163789.24,163789.24,0,0,
LF0089 Advantage 109,1,CT-F165-15000066,1,2220,,,38850,,38850,,2220,2220,0,0,
LF0089-162 Advantage 102,1,CT-F165-15000066,1,5960,,,38850,,38850,,5960,5960,0,0,
LF0089-162 Advantage 89,1,CT-F165-15000066,1,4795,,,38850,,38850,,4795,4795,0,0,
LF0089-162 Advantage 90,1,CT-F165-15000066,1,9365,,,38850,,38850,,9365,9365,0,0,
LF0089-162 Advantage 94,1,CT-F165-15000066,1,14050,,,38850,,38850,,14050,14050,0,0,
LF0089-162 Felix 1,1,DO-F165-17001771,1,425622.5,LF0089162 - OLD,,512366.89,,512366.89,,425622.5,425622.5,0,0,
LF0089-162 Felix 2,1,DO-F165-17001771,1,24325,LF0089162 - OLD,,512366.89,,512366.89,,24325,24325,0,0,
LF0089-162 Felix 3,1,DO-F165-17001771,1,25782.5,LF0089162 - OLD,,512366.89,,512366.89,,25782.5,25782.5,0,0,
LF0099 Caliente 1,1,DO-F165-15007123,1,57672.46,,,57672.46,,57672.46,,57672.46,57672.46,0,0,
LF0099 Caliente 2-FINAL,1,DO-F165-16003547,1,6252.05,,,6252.05,,6252.05,,6252.05,6252.05,0,0,
lf0101,1,DO-F165-15007236,1,85.34,,,17217.32,,17217.32,,85.34,85.34,0,0,
LF0101 Caliente 1,1,DO-F165-15007236,1,17131.98,,,17217.32,,17217.32,,17131.98,17131.98,0,0,
LF0119 PAY 1 TALIS,1,DO-F165-17004628,1,56081.13,,,96299.9,,96299.9,,56081.13,56081.13,0,0,
LF0119 PAY 2 TALIS,1,DO-F165-17004628,1,29545.48,,,96299.9,,96299.9,,29545.48,29545.48,0,0,
LF0119 Talis 3,1,DO-F165-17004628,1,10080.1,,,96299.9,,96299.9,,10080.1,10080.1,0,0,
LF0120 Felix Pay 1,1,DO-F165-17000079,1,66569.52,LF0120,,257391.52,,257391.52,,66569.52,66569.52,0,0,
LF0120 Felix Pay 2,1,DO-F165-17000079,1,38565,LF0120,,257391.52,,257391.52,,38565,38565,0,0,
LF0120 Felix Pay 3,1,DO-F165-17000079,1,136996,LF0120,,257391.52,,257391.52,,136996,136996,0,0,
LF0120 Felix Pay 4,1,DO-F165-17000079,1,14761,LF0120,,257391.52,,257391.52,,14761,14761,0,0,
LF0137 B&F 2,1,DO-F165-16002188,1,2701.52,,,21608,,21608,,2701.52,2701.52,0,0,
LF0137 BF 1,1,DO-F165-16002188,1,11064.39,,,21608,,21608,,11064.39,11064.39,0,0,
LF0139 Pearson 01,1,DO-F165-15011955,1,7026.07,,,14000,,14000,,7026.07,7026.07,0,0,
LF0139 Pearson 02,1,DO-F165-15011955,1,260,,,14000,,14000,,260,260,0,0,
LF0139 Pearson 03,1,DO-F165-15011955,1,5573.93,,,14000,,14000,,5573.93,5573.93,0,0,
LF0139 Pearson 04,1,DO-F165-15011955,1,1140,,,14000,,14000,,1140,1140,0,0,
LF0143 Felix 1,1,DO-F165-16002014,1,37800.24,,,37800.24,,37800.24,,37800.24,37800.24,0,0,
LF0146 Historic Streetscapes 02,1,DO-F165-16001311,1,5191.25,,,20765,,20765,,5191.25,5191.25,0,0,
LF0146 Historical Streetscapes 1501FMM-01,1,DO-F165-16001311,1,10382.5,,,20765,,20765,,10382.5,10382.5,0,0,
LF0148 Talis 1,1,DO-F165-16004319,1,58806.78,,,59949.27,,59949.27,,58806.78,58806.78,0,0,
LF0190 Felix 1,1,DO-F165-16007452,1,45825.41,,,115750.41,,115750.41,,45825.41,45825.41,0,0,
LF0190 Felix 2,1,DO-F165-16007452,1,43675,,,115750.41,,115750.41,,43675,43675,0,0,
LF0190 Felix 3,1,DO-F165-16007452,1,26250,,,115750.41,,115750.41,,26250,26250,0,0,
LF0190 Felix 3,2,DO-F165-16007452,3,26955.36,LF0190SEWR,,38355.64,,38355.64,,26955.36,26955.36,0,0,LS
LF0192 Talis 1&2,1,DO-F165-16006357,1,91216.76,,,91316.75,,91316.75,,91216.76,91216.76,0,0,
LF0192 Talis 3FINAL,1,DO-F165-16006357,1,99.99,,,91316.75,,91316.75,,99.99,99.99,0,0,
LF0197 Talis 1,1,DO-F165-17000690,1,136275.28,LF0197,,136550.55,,136550.55,,136275.28,136275.28,0,0,
LF0197 Talis 2Final,1,DO-F165-17000690,1,275.27,LF0197,,136550.55,,136550.55,,275.27,275.27,0,0,
LF0197 Talis 2Final,2,DO-F165-17000690,2,5363.88,LF0197,,5363.88,,5363.88,,5363.88,5363.88,0,0,LS
LF0197FY17 Pay App 1 Banicki,1,DO-F165-17006211,1,150551.76,,,169747.3,,169747.3,,150551.76,150551.76,0,0,
LF0197FY17 Pay App 2 Final Banicki,1,DO-F165-17006211,1,19195.54,,,169747.3,,169747.3,,19195.54,19195.54,0,0,
LF0197FY17 Pay App 2 Final Banicki,2,DO-F165-17006211,2,9344.03,,,9344.03,,9344.03,,9344.03,9344.03,0,0,
LF01991ST Talis Pay 1,1,DO-F165-16009052,1,5186.51,LF01991ST,,5186.51,,5186.51,,5186.51,5186.51,0,0,
LF0199MCL Pay App1 Final Banicki,1,DO-F165-17006754,1,19957.9,,,19957.9,,19957.9,,19957.9,19957.9,0,0,
LF0200 622-1 TAYLOR RYMAR,1,D0-F165-17006225,1,6200,,,15790,,15790,,6200,6200,0,0,
LF0205 EMC2 1-2,1,DO-F165-17000415,1,17402.5,LF0205PLZA,,24180,,24180,,17402.5,17402.5,0,0,
lf0205 EMC2 3,1,DO-F165-17000415,1,557.19,LF0205PLZA,,24180,,24180,,557.19,557.19,0,0,
lf0206 Caliente 1,1,DO-F165-17001093,1,15789.77,LF0206CAP,,15797.67,,15797.67,,15789.77,15789.77,0,0,
LF0206 Caliente 2Final,1,DO-F165-17001093,1,7.9,LF0206CAP,,15797.67,,15797.67,,7.9,7.9,0,0,
lf0210 SDB 1FINAL,1,DO-F165-17003204,1,11293.15,LF0210 Master,,11293.15,,11293.15,,11293.15,11293.15,0,0,
LF0239 Felix 1661.44-01,1,DO-F165-17004732R,1,42312,,,105285.41,,105285.41,,42312,42312,0,0,
LF0239 Felix 1661.44-02 Pmt 2,1,DO-F165-17004732R,1,12628.33,,,105285.41,,105285.41,,12628.33,12628.33,0,0,
LF0239 Felix 1661.44-03 Pmt 3,1,DO-F165-17004732R,1,22084.21,,,105285.41,,105285.41,,22084.21,22084.21,0,0,
LF0239 Pay 4 Felix,1,DO-F165-17004732R,1,26683.12,,,105285.41,,105285.41,,26683.12,26683.12,0,0,
LF0253 CORE FinalInv,1,DO-F165-17009395,1,41398,,,41398,,41398,,41398,41398,0,0,
LF0253 CORE FinalInv,2,DO-F165-17009395,2,2861,,,2861,,2861,,2861,2861,0,0,
LF0253 CORE FinalInv,3,DO-F165-17009395,3,4465,,,4465,,4465,,4465,4465,0,0,LS
LF0253 CORE FinalInv,4,DO-F165-17009395,4,-5351,,,-5351,,-5351,,-5351,-5351,0,0,LS
LF0253 CORE FinalInv,5,DO-F165-17009395,5,1430,,,1430,,1430,,1430,1430,0,0,LS
LF0254 Adaptive 6958,1,DO-F165-17008460,1,3040,,,8700,,8700,,3040,3040,0,0,
LF033K07B Talis 1,1,DO-F165-18002330,1,577750.11,,,599186.2,,599186.2,,577750.11,577750.11,0,0,
M99-2016-015 Kimley 191500012-0916,1,Do-F165-17002035,1,14960,,,103000,,103000,,14960,14960,0,0,
M99-2016-015 Kimley 191500012-1016,1,Do-F165-17002035,1,30071.3,,,103000,,103000,,30071.3,30071.3,0,0,
M99-2016-015 Kimley 8625385,1,Do-F165-17002035,1,20638.31,,,103000,,103000,,20638.31,20638.31,0,0,
M99-2016-015 Kimley 8719248,1,Do-F165-17002035,1,10717.39,,,103000,,103000,,10717.39,10717.39,0,0,
M99-2016-015 Kimley 8863360,1,Do-F165-17002035,1,18182.5,,,103000,,103000,,18182.5,18182.5,0,0,
M99-2016-015 Kimley 9261042,1,Do-F165-17002035,1,8597.5,,,103200,,103200,,8597.5,8597.5,0,0,
M99-2016-023 Cardno 218453,1,CT-F165-17000078,1,85402.8,,,138260,,138260,,85402.8,85402.8,0,0,
M99-2016-023 Cardno 227655,1,CT-F165-17000078,1,21941.33,,,138260,,138260,,21941.33,21941.33,0,0,
Michael Baker PMTS 10 & 19,1,DO-F165-16003873,1,6009.81,,,148801.2,,148801.2,,6009.81,6009.81,0,0,
Norris Design PMTS 3 - 9,1,DO-F165-17010543,1,21804.75,,,79705,,79705,,21804.75,21804.75,0,0,
OT0060LSST Aztec 14480601 thru 14480605,1,DO-F165-17003136,1,12160.31,,,15072,,15072,,12160.31,12160.31,0,0,
OT0060LSST Aztec 14480606,1,DO-F165-17003136,1,2908.48,,,15072,,15072,,2908.48,2908.48,0,0,
OT0080DGC CORE 1,1,DO-F165-18005351,1,20288.55,,,27735,,27735,,20288.55,20288.55,0,0,
PCL PMT 5,1,DO-F165-17001806,1,13197,CP06400001,,580906,,580906,,13197,13197,0,0,
PCL PMT 5,2,DO-F165-17001806,2,3813,,,3813,,3813,,3813,3813,0,0,
Pearson PMTS 7 - 11,1,DO-F165-17007293,1,38813.5,,,108880,,108880,,38813.5,38813.5,0,0,
Ritoch-Powell PMTS 8 - 16,1,CT-F165-17000113,1,148918.31,,,378238,,378238,,148918.31,148918.31,0,0,
sample,1,DO-F165-20002640,1,500,,,6710,,6710,,500,500,0,0,
SDB PMTS 4-5,1,DO-F165-17006995,1,48098.76,,,363915.76,,363915.76,,48098.76,48098.76,0,0,
SDB PMTS 4-5,2,DO-F165-17006995,2,3670.87,CP0488RMMG,,3670.87,,3670.87,,3670.87,3670.87,0,0,LS
SDB PMTS 4-5,3,DO-F165-17006995,3,7267.01,CP0488RMMG,,7267.01,,7267.01,,7267.01,7267.01,0,0,LS
SDB PMTS 4-5,4,DO-F165-17006995,4,2586.78,CP0488RMMG,,2586.78,,2586.78,,2586.78,2586.78,0,0,LS
SDB PMTS 4-5,5,DO-F165-17006995,5,755.42,CP0488RMMG,,755.42,,755.42,,755.42,755.42,0,0,LS
SDB PMTS 4-5,6,DO-F165-17006995,6,1607.22,CP0488RMMG,,1607.22,,1607.22,,1607.22,1607.22,0,0,LS
SDB PMTS 4-5,7,DO-F165-17006995,7,439.01,CP0488RMMG,,439.01,,439.01,,439.01,439.01,0,0,LS
Stantec PMTS 6-11,1,DO-F165-17009588,1,18288.25,,,18814.35,,18814.35,,18288.25,18288.25,0,0,
Stantec PMTS 6-11,2,DO-F165-17009588,2,147296,,,147296,,147296,,147296,147296,0,0,LS
Stantec PYMT 9,1,DO-F165-16002480,1,971.5,,,69558,,69558,,971.5,971.5,0,0,
Sun Eagle PMT 3,1,CT-F165-17000090,1,17420,,,28890,,28890,,17420,17420,0,0,
Sundt PMTS 7-11 & 13-29,1,CT-F165-17000055,1,19856168,C01600CAP,,35008509,,35008509,,19856168,19856168,0,0,
Sundt PMTS 7-11 & 13-29,9,CT-F165-17000055,10,20562,C01600CAP,,20562,,20562,,20562,20562,0,0,LS
Sundt PMTS 7-11 & 13-29,10,CT-F165-17000055,11,1718,C01600CAP,,1718,,1718,,1718,1718,0,0,LS
Sundt PMTS 7-11 & 13-29,11,CT-F165-17000055,12,9144,C01600CAP,,9144,,9144,,9144,9144,0,0,LS
Sundt PMTS 7-11 & 13-29,12,CT-F165-17000055,13,13218,C01600CAP,,13218,,13218,,13218,13218,0,0,LS
Sundt PMTS 7-11 & 13-29,13,CT-F165-17000055,14,5172,C01600CAP,,5172,,5172,,5172,5172,0,0,LS
Sundt PMTS 7-11 & 13-29,14,CT-F165-17000055,15,7648,C01600CAP,,7648,,7648,,7648,7648,0,0,LS
Sundt PMTS 7-11 & 13-29,15,CT-F165-17000055,16,10568,C01600CAP,,10568,,10568,,10568,10568,0,0,LS
Sundt PMTS 7-11 & 13-29,16,CT-F165-17000055,17,4952,C01600CAP,,4952,,4952,,4952,4952,0,0,LS
Sundt PMTS 7-11 & 13-29,17,CT-F165-17000055,18,388393,C01600CAP,,736444,,736444,,388393,388393,0,0,LS
Sundt PMTS 7-11 & 13-29,18,CT-F165-17000055,19,0,C01600CAP,,0,,0,,0,0,0,0,
Sundt PMTS 7-11 & 13-29,2,CT-F165-17000055,2,65626754,C01600CAP,,65626754,,65626754,,65626754,65626754,0,0,
Sundt PMTS 7-11 & 13-29,19,CT-F165-17000055,20,1238,C01600CAP,,1238,,1238,,1238,1238,0,0,LS
Sundt PMTS 7-11 & 13-29,20,CT-F165-17000055,21,12884,C01600CAP,,12884,,12884,,12884,12884,0,0,LS
Sundt PMTS 7-11 & 13-29,21,CT-F165-17000055,22,13123,C01600CAP,,13123,,13123,,13123,13123,0,0,LS
Sundt PMTS 7-11 & 13-29,22,CT-F165-17000055,23,2085,C01600CAP,,2085,,2085,,2085,2085,0,0,LS
Sundt PMTS 7-11 & 13-29,23,CT-F165-17000055,24,25924,C01600CAP,,25924,,25924,,25924,25924,0,0,LS
Sundt PMTS 7-11 & 13-29,24,CT-F165-17000055,25,-545,C01600CAP,,-545,,-545,,-545,-545,0,0,LS
Sundt PMTS 7-11 & 13-29,25,CT-F165-17000055,26,7511,C01600CAP,,7511,,7511,,7511,7511,0,0,LS
Sundt PMTS 7-11 & 13-29,26,CT-F165-17000055,27,1026,C01600CAP,,1026,,1026,,1026,1026,0,0,LS
Sundt PMTS 7-11 & 13-29,27,CT-F165-17000055,28,48111,C01600CAP,,48111,,48111,,48111,48111,0,0,LS
Sundt PMTS 7-11 & 13-29,28,CT-F165-17000055,29,8729,C01600CAP,,8729,,8729,,8729,8729,0,0,LS
Sundt PMTS 7-11 & 13-29,3,CT-F165-17000055,3,4569,C01600CAP,,4569,,4569,,4569,4569,0,0,EA
